"emp_no","dept_name"
274503,"Sales"
274505,"Sales"
274508,"Sales"
274509,"Sales"
274517,"Sales"
274519,"Sales"
274521,"Sales"
274540,"Sales"
274543,"Sales"
274544,"Sales"
274546,"Sales"
274551,"Sales"
274565,"Sales"
274574,"Sales"
274585,"Sales"
274592,"Sales"
274596,"Sales"
274604,"Sales"
274605,"Sales"
274607,"Sales"
274609,"Sales"
274613,"Sales"
274623,"Sales"
274625,"Sales"
274626,"Sales"
274635,"Sales"
274637,"Sales"
274654,"Sales"
274663,"Sales"
274688,"Sales"
274691,"Sales"
274692,"Sales"
274693,"Sales"
274694,"Sales"
274698,"Sales"
274699,"Sales"
274704,"Sales"
274706,"Sales"
274708,"Sales"
274710,"Sales"
274711,"Sales"
274730,"Sales"
274734,"Sales"
274735,"Sales"
274738,"Sales"
274743,"Sales"
274750,"Sales"
274756,"Sales"
274768,"Sales"
274771,"Sales"
274785,"Sales"
274786,"Sales"
274797,"Sales"
274801,"Sales"
274807,"Sales"
274808,"Sales"
274812,"Sales"
274813,"Sales"
274816,"Sales"
274829,"Sales"
274832,"Sales"
274839,"Sales"
274843,"Sales"
274846,"Sales"
274849,"Sales"
274855,"Sales"
274856,"Sales"
274859,"Sales"
274861,"Sales"
274868,"Sales"
274873,"Sales"
274881,"Sales"
274883,"Sales"
274884,"Sales"
274887,"Sales"
274896,"Sales"
274901,"Sales"
274903,"Sales"
274909,"Sales"
274910,"Sales"
274916,"Sales"
274924,"Sales"
274926,"Sales"
274932,"Sales"
274936,"Sales"
274947,"Sales"
274948,"Sales"
274953,"Sales"
274954,"Sales"
274963,"Sales"
274980,"Sales"
274984,"Sales"
274986,"Sales"
274987,"Sales"
274988,"Sales"
274991,"Sales"
274997,"Sales"
275001,"Sales"
275006,"Sales"
275011,"Sales"
275017,"Sales"
275020,"Sales"
275022,"Sales"
275028,"Sales"
275035,"Sales"
275037,"Sales"
275044,"Sales"
275051,"Sales"
275055,"Sales"
275061,"Sales"
275062,"Sales"
275069,"Sales"
275084,"Sales"
275086,"Sales"
275090,"Sales"
275091,"Sales"
275094,"Sales"
275098,"Sales"
275109,"Sales"
275120,"Sales"
275132,"Sales"
275133,"Sales"
275134,"Sales"
275151,"Sales"
275156,"Sales"
275165,"Sales"
275167,"Sales"
275168,"Sales"
275173,"Sales"
275190,"Sales"
275191,"Sales"
275197,"Sales"
275198,"Sales"
275200,"Sales"
275202,"Sales"
275207,"Sales"
275208,"Sales"
275211,"Sales"
275212,"Sales"
275225,"Sales"
275232,"Sales"
275233,"Sales"
275238,"Sales"
275243,"Sales"
275244,"Sales"
275251,"Sales"
275258,"Sales"
275267,"Sales"
275277,"Sales"
275278,"Sales"
275288,"Sales"
275295,"Sales"
275301,"Sales"
275304,"Sales"
275305,"Sales"
275319,"Sales"
275323,"Sales"
275329,"Sales"
275338,"Sales"
275340,"Sales"
275348,"Sales"
275353,"Sales"
275358,"Sales"
275359,"Sales"
275367,"Sales"
275368,"Sales"
275369,"Sales"
275381,"Sales"
275384,"Sales"
275386,"Sales"
275390,"Sales"
275392,"Sales"
275405,"Sales"
275411,"Sales"
275414,"Sales"
275421,"Sales"
275440,"Sales"
275441,"Sales"
275448,"Sales"
275462,"Sales"
275464,"Sales"
275471,"Sales"
275479,"Sales"
275482,"Sales"
275484,"Sales"
275491,"Sales"
275495,"Sales"
275497,"Sales"
275500,"Sales"
275502,"Sales"
275503,"Sales"
275508,"Sales"
275509,"Sales"
275513,"Sales"
275520,"Sales"
275533,"Sales"
275536,"Sales"
275537,"Sales"
275544,"Sales"
275547,"Sales"
275556,"Sales"
275558,"Sales"
275564,"Sales"
275576,"Sales"
275590,"Sales"
275591,"Sales"
275595,"Sales"
275604,"Sales"
275610,"Sales"
275613,"Sales"
275617,"Sales"
275634,"Sales"
275638,"Sales"
275639,"Sales"
275643,"Sales"
275646,"Sales"
275665,"Sales"
275684,"Sales"
275687,"Sales"
275692,"Sales"
275694,"Sales"
275697,"Sales"
275701,"Sales"
275705,"Sales"
275718,"Sales"
275734,"Sales"
275737,"Sales"
275739,"Sales"
275744,"Sales"
275745,"Sales"
275750,"Sales"
275751,"Sales"
275755,"Sales"
275763,"Sales"
275767,"Sales"
275777,"Sales"
275787,"Sales"
275795,"Sales"
275796,"Sales"
275801,"Sales"
275808,"Sales"
275830,"Sales"
275839,"Sales"
275849,"Sales"
275851,"Sales"
275852,"Sales"
275858,"Sales"
275859,"Sales"
275867,"Sales"
275870,"Sales"
275871,"Sales"
275874,"Sales"
275875,"Sales"
275880,"Sales"
275888,"Sales"
275889,"Sales"
275894,"Sales"
275898,"Sales"
275902,"Sales"
275904,"Sales"
275909,"Sales"
275915,"Sales"
275938,"Sales"
275957,"Sales"
275959,"Sales"
275962,"Sales"
275968,"Sales"
275969,"Sales"
275972,"Sales"
275975,"Sales"
275976,"Sales"
275979,"Sales"
275980,"Sales"
275982,"Sales"
275988,"Sales"
276000,"Sales"
276006,"Sales"
276012,"Sales"
276015,"Sales"
276017,"Sales"
276025,"Sales"
276029,"Sales"
276046,"Sales"
276049,"Sales"
276053,"Sales"
276059,"Sales"
276069,"Sales"
276072,"Sales"
276079,"Sales"
276086,"Sales"
276087,"Sales"
276091,"Sales"
276092,"Sales"
276096,"Sales"
276099,"Sales"
276103,"Sales"
276108,"Sales"
276128,"Sales"
276130,"Sales"
276137,"Sales"
276143,"Sales"
276146,"Sales"
276149,"Sales"
276150,"Sales"
276152,"Sales"
276153,"Sales"
276176,"Sales"
276184,"Sales"
276185,"Sales"
276191,"Sales"
276196,"Sales"
276197,"Sales"
276201,"Sales"
276205,"Sales"
276211,"Sales"
276224,"Sales"
276230,"Sales"
276233,"Sales"
276235,"Sales"
276248,"Sales"
276249,"Sales"
276252,"Sales"
276258,"Sales"
276259,"Sales"
276264,"Sales"
276267,"Sales"
276286,"Sales"
276287,"Sales"
276289,"Sales"
276290,"Sales"
276295,"Sales"
276301,"Sales"
276310,"Sales"
276311,"Sales"
276315,"Sales"
276322,"Sales"
276326,"Sales"
276329,"Sales"
276331,"Sales"
276340,"Sales"
276342,"Sales"
276345,"Sales"
276349,"Sales"
276352,"Sales"
276372,"Sales"
276375,"Sales"
276389,"Sales"
276390,"Sales"
276392,"Sales"
276399,"Sales"
276406,"Sales"
276408,"Sales"
276416,"Sales"
276419,"Sales"
276440,"Sales"
276451,"Sales"
276455,"Sales"
276456,"Sales"
276459,"Sales"
276462,"Sales"
276468,"Sales"
276471,"Sales"
276473,"Sales"
276474,"Sales"
276482,"Sales"
276485,"Sales"
276502,"Sales"
276506,"Sales"
276507,"Sales"
276509,"Sales"
276510,"Sales"
276512,"Sales"
276513,"Sales"
276515,"Sales"
276520,"Sales"
276522,"Sales"
276526,"Sales"
276531,"Sales"
276534,"Sales"
276558,"Sales"
276559,"Sales"
276561,"Sales"
276570,"Sales"
276576,"Sales"
276577,"Sales"
276578,"Sales"
276582,"Sales"
276596,"Sales"
276599,"Sales"
276600,"Sales"
276602,"Sales"
276604,"Sales"
276615,"Sales"
276623,"Sales"
276625,"Sales"
276632,"Sales"
276633,"Sales"
276639,"Sales"
276644,"Sales"
276648,"Sales"
276649,"Sales"
276654,"Sales"
276657,"Sales"
276658,"Sales"
276663,"Sales"
276669,"Sales"
276678,"Sales"
276681,"Sales"
276685,"Sales"
276688,"Sales"
276689,"Sales"
276693,"Sales"
276697,"Sales"
276717,"Sales"
276722,"Sales"
276734,"Sales"
276750,"Sales"
276757,"Sales"
276761,"Sales"
276766,"Sales"
276768,"Sales"
276783,"Sales"
276798,"Sales"
276799,"Sales"
276800,"Sales"
276815,"Sales"
276818,"Sales"
276819,"Sales"
276825,"Sales"
276829,"Sales"
276839,"Sales"
276844,"Sales"
276849,"Sales"
276850,"Sales"
276878,"Sales"
276882,"Sales"
276894,"Sales"
276896,"Sales"
276899,"Sales"
276905,"Sales"
276906,"Sales"
276913,"Sales"
276915,"Sales"
276924,"Sales"
276953,"Sales"
276954,"Sales"
276962,"Sales"
276966,"Sales"
276967,"Sales"
276969,"Sales"
276970,"Sales"
276977,"Sales"
276994,"Sales"
277010,"Sales"
277019,"Sales"
277022,"Sales"
277030,"Sales"
277032,"Sales"
277039,"Sales"
277040,"Sales"
277057,"Sales"
277067,"Sales"
277070,"Sales"
277074,"Sales"
277078,"Sales"
277096,"Sales"
277101,"Sales"
277121,"Sales"
277122,"Sales"
277130,"Sales"
277135,"Sales"
277138,"Sales"
277140,"Sales"
277144,"Sales"
277146,"Sales"
277147,"Sales"
277151,"Sales"
277152,"Sales"
277158,"Sales"
277169,"Sales"
277170,"Sales"
277173,"Sales"
277183,"Sales"
277184,"Sales"
277185,"Sales"
277187,"Sales"
277198,"Sales"
277199,"Sales"
277206,"Sales"
277207,"Sales"
277209,"Sales"
277219,"Sales"
277226,"Sales"
277228,"Sales"
277233,"Sales"
277235,"Sales"
277236,"Sales"
277244,"Sales"
277247,"Sales"
277248,"Sales"
277265,"Sales"
277269,"Sales"
277277,"Sales"
277285,"Sales"
277286,"Sales"
277291,"Sales"
277303,"Sales"
277306,"Sales"
277310,"Sales"
277316,"Sales"
277317,"Sales"
277319,"Sales"
277321,"Sales"
277327,"Sales"
277359,"Sales"
277360,"Sales"
277367,"Sales"
277376,"Sales"
277387,"Sales"
277396,"Sales"
277404,"Sales"
277419,"Sales"
277421,"Sales"
277424,"Sales"
277426,"Sales"
277436,"Sales"
277438,"Sales"
277450,"Sales"
277457,"Sales"
277473,"Sales"
277485,"Sales"
277492,"Sales"
277494,"Sales"
277496,"Sales"
277500,"Sales"
277503,"Sales"
277512,"Sales"
277517,"Sales"
277526,"Sales"
277527,"Sales"
277528,"Sales"
277529,"Sales"
277531,"Sales"
277534,"Sales"
277550,"Sales"
277555,"Sales"
277557,"Sales"
277567,"Sales"
277577,"Sales"
277585,"Sales"
277588,"Sales"
277603,"Sales"
277608,"Sales"
277610,"Sales"
277612,"Sales"
277614,"Sales"
277617,"Sales"
277622,"Sales"
277633,"Sales"
277634,"Sales"
277638,"Sales"
277644,"Sales"
277646,"Sales"
277658,"Sales"
277672,"Sales"
277675,"Sales"
277681,"Sales"
277682,"Sales"
277686,"Sales"
277693,"Sales"
277694,"Sales"
277702,"Sales"
277708,"Sales"
277712,"Sales"
277716,"Sales"
277730,"Sales"
277733,"Sales"
277741,"Sales"
277743,"Sales"
277745,"Sales"
277760,"Sales"
277766,"Sales"
277769,"Sales"
277795,"Sales"
277796,"Sales"
277802,"Sales"
277806,"Sales"
277810,"Sales"
277813,"Sales"
277815,"Sales"
277817,"Sales"
277825,"Sales"
277826,"Sales"
277836,"Sales"
277841,"Sales"
277843,"Sales"
277845,"Sales"
277851,"Sales"
277853,"Sales"
277855,"Sales"
277858,"Sales"
277873,"Sales"
277875,"Sales"
277877,"Sales"
277890,"Sales"
277897,"Sales"
277898,"Sales"
277904,"Sales"
277908,"Sales"
277913,"Sales"
277922,"Sales"
277924,"Sales"
277926,"Sales"
277942,"Sales"
277946,"Sales"
277954,"Sales"
277963,"Sales"
277965,"Sales"
277972,"Sales"
277976,"Sales"
277982,"Sales"
277987,"Sales"
277992,"Sales"
277994,"Sales"
277996,"Sales"
277997,"Sales"
278008,"Sales"
278014,"Sales"
278024,"Sales"
278031,"Sales"
278032,"Sales"
278044,"Sales"
278052,"Sales"
278054,"Sales"
278057,"Sales"
278062,"Sales"
278095,"Sales"
278097,"Sales"
278101,"Sales"
278105,"Sales"
278111,"Sales"
278112,"Sales"
278119,"Sales"
278134,"Sales"
278152,"Sales"
278154,"Sales"
278159,"Sales"
278163,"Sales"
278173,"Sales"
278180,"Sales"
278190,"Sales"
278191,"Sales"
278193,"Sales"
278197,"Sales"
278202,"Sales"
278203,"Sales"
278215,"Sales"
278217,"Sales"
278226,"Sales"
278232,"Sales"
278245,"Sales"
278249,"Sales"
278251,"Sales"
278259,"Sales"
278261,"Sales"
278264,"Sales"
278265,"Sales"
278271,"Sales"
278283,"Sales"
278286,"Sales"
278295,"Sales"
278300,"Sales"
278316,"Sales"
278321,"Sales"
278333,"Sales"
278337,"Sales"
278345,"Sales"
278353,"Sales"
278354,"Sales"
278360,"Sales"
278364,"Sales"
278367,"Sales"
278398,"Sales"
278399,"Sales"
278401,"Sales"
278405,"Sales"
278415,"Sales"
278416,"Sales"
278424,"Sales"
278427,"Sales"
278435,"Sales"
278448,"Sales"
278451,"Sales"
278453,"Sales"
278454,"Sales"
278458,"Sales"
278459,"Sales"
278468,"Sales"
278474,"Sales"
278475,"Sales"
278485,"Sales"
278486,"Sales"
278488,"Sales"
278501,"Sales"
278503,"Sales"
278508,"Sales"
278512,"Sales"
278526,"Sales"
278527,"Sales"
278529,"Sales"
278532,"Sales"
278540,"Sales"
278543,"Sales"
278544,"Sales"
278549,"Sales"
278555,"Sales"
278556,"Sales"
278559,"Sales"
278562,"Sales"
278564,"Sales"
278566,"Sales"
278568,"Sales"
278577,"Sales"
278583,"Sales"
278588,"Sales"
278611,"Sales"
278619,"Sales"
278620,"Sales"
278622,"Sales"
278628,"Sales"
278629,"Sales"
278631,"Sales"
278632,"Sales"
278637,"Sales"
278640,"Sales"
278645,"Sales"
278666,"Sales"
278671,"Sales"
278673,"Sales"
278675,"Sales"
278678,"Sales"
278696,"Sales"
278702,"Sales"
278706,"Sales"
278707,"Sales"
278714,"Sales"
278717,"Sales"
278731,"Sales"
278736,"Sales"
278750,"Sales"
278751,"Sales"
278758,"Sales"
278761,"Sales"
278764,"Sales"
278769,"Sales"
278789,"Sales"
278804,"Sales"
278805,"Sales"
278808,"Sales"
278815,"Sales"
278831,"Sales"
278841,"Sales"
278842,"Sales"
278859,"Sales"
278865,"Sales"
278874,"Sales"
278876,"Sales"
278878,"Sales"
278880,"Sales"
278886,"Sales"
278887,"Sales"
278888,"Sales"
278891,"Sales"
278898,"Sales"
278901,"Sales"
278905,"Sales"
278916,"Sales"
278923,"Sales"
278935,"Sales"
278939,"Sales"
278941,"Sales"
278948,"Sales"
278950,"Sales"
278956,"Sales"
278961,"Sales"
278965,"Sales"
278967,"Sales"
278968,"Sales"
278972,"Sales"
278973,"Sales"
278982,"Sales"
278983,"Sales"
278991,"Sales"
278995,"Sales"
279001,"Sales"
279004,"Sales"
279005,"Sales"
279007,"Sales"
279008,"Sales"
279009,"Sales"
279011,"Sales"
279020,"Sales"
279026,"Sales"
279033,"Sales"
279049,"Sales"
279063,"Sales"
279066,"Sales"
279090,"Sales"
279093,"Sales"
279104,"Sales"
279116,"Sales"
279118,"Sales"
279121,"Sales"
279134,"Sales"
279137,"Sales"
279140,"Sales"
279142,"Sales"
279148,"Sales"
279156,"Sales"
279158,"Sales"
279160,"Sales"
279164,"Sales"
279171,"Sales"
279174,"Sales"
279175,"Sales"
279177,"Sales"
279178,"Sales"
279185,"Sales"
279187,"Sales"
279188,"Sales"
279195,"Sales"
279206,"Sales"
279212,"Sales"
279226,"Sales"
279228,"Sales"
279229,"Sales"
279232,"Sales"
279257,"Sales"
279271,"Sales"
279274,"Sales"
279279,"Sales"
279285,"Sales"
279288,"Sales"
279292,"Sales"
279297,"Sales"
279323,"Sales"
279326,"Sales"
279338,"Sales"
279355,"Sales"
279356,"Sales"
279357,"Sales"
279361,"Sales"
279365,"Sales"
279372,"Sales"
279373,"Sales"
279380,"Sales"
279386,"Sales"
279387,"Sales"
279392,"Sales"
279393,"Sales"
279397,"Sales"
279404,"Sales"
279405,"Sales"
279408,"Sales"
279417,"Sales"
279423,"Sales"
279433,"Sales"
279438,"Sales"
279440,"Sales"
279441,"Sales"
279451,"Sales"
279457,"Sales"
279462,"Sales"
279468,"Sales"
279478,"Sales"
279481,"Sales"
279484,"Sales"
279485,"Sales"
279492,"Sales"
279499,"Sales"
279500,"Sales"
279505,"Sales"
279506,"Sales"
279510,"Sales"
279518,"Sales"
279530,"Sales"
279532,"Sales"
279540,"Sales"
279541,"Sales"
279543,"Sales"
279553,"Sales"
279559,"Sales"
279573,"Sales"
279594,"Sales"
279595,"Sales"
279605,"Sales"
279606,"Sales"
279609,"Sales"
279614,"Sales"
279622,"Sales"
279625,"Sales"
279634,"Sales"
279643,"Sales"
279644,"Sales"
279653,"Sales"
279660,"Sales"
279661,"Sales"
279676,"Sales"
279683,"Sales"
279690,"Sales"
279693,"Sales"
279694,"Sales"
279697,"Sales"
279715,"Sales"
279717,"Sales"
279725,"Sales"
279732,"Sales"
279737,"Sales"
279743,"Sales"
279746,"Sales"
279751,"Sales"
279767,"Sales"
279770,"Sales"
279774,"Sales"
279775,"Sales"
279776,"Sales"
279777,"Sales"
279778,"Sales"
279786,"Sales"
279792,"Sales"
279794,"Sales"
279807,"Sales"
279813,"Sales"
279817,"Sales"
279824,"Sales"
279829,"Sales"
279841,"Sales"
279848,"Sales"
279849,"Sales"
279851,"Sales"
279853,"Sales"
279858,"Sales"
279861,"Sales"
279863,"Sales"
279865,"Sales"
279866,"Sales"
279876,"Sales"
279878,"Sales"
279882,"Sales"
279884,"Sales"
279886,"Sales"
279887,"Sales"
279894,"Sales"
279899,"Sales"
279900,"Sales"
279942,"Sales"
279944,"Sales"
279954,"Sales"
279956,"Sales"
279960,"Sales"
279972,"Sales"
279978,"Sales"
279986,"Sales"
279997,"Sales"
280002,"Sales"
280004,"Sales"
280005,"Sales"
280008,"Sales"
280010,"Sales"
280012,"Sales"
280021,"Sales"
280028,"Sales"
280029,"Sales"
280031,"Sales"
280042,"Sales"
280048,"Sales"
280056,"Sales"
280061,"Sales"
280062,"Sales"
280076,"Sales"
280077,"Sales"
280088,"Sales"
280098,"Sales"
280101,"Sales"
280102,"Sales"
280107,"Sales"
280109,"Sales"
280119,"Sales"
280130,"Sales"
280136,"Sales"
280144,"Sales"
280149,"Sales"
280151,"Sales"
280157,"Sales"
280159,"Sales"
280180,"Sales"
280184,"Sales"
280189,"Sales"
280198,"Sales"
280200,"Sales"
280205,"Sales"
280206,"Sales"
280210,"Sales"
280217,"Sales"
280236,"Sales"
280255,"Sales"
280267,"Sales"
280271,"Sales"
280275,"Sales"
280277,"Sales"
280281,"Sales"
280297,"Sales"
280298,"Sales"
280300,"Sales"
280303,"Sales"
280309,"Sales"
280316,"Sales"
280317,"Sales"
280318,"Sales"
280326,"Sales"
280327,"Sales"
280345,"Sales"
280351,"Sales"
280352,"Sales"
280358,"Sales"
280360,"Sales"
280365,"Sales"
280377,"Sales"
280385,"Sales"
280391,"Sales"
280396,"Sales"
280406,"Sales"
280408,"Sales"
280419,"Sales"
280420,"Sales"
280424,"Sales"
280435,"Sales"
280442,"Sales"
280448,"Sales"
280449,"Sales"
280454,"Sales"
280458,"Sales"
280461,"Sales"
280476,"Sales"
280481,"Sales"
280483,"Sales"
280486,"Sales"
280501,"Sales"
280502,"Sales"
280512,"Sales"
280515,"Sales"
280525,"Sales"
280537,"Sales"
280543,"Sales"
280553,"Sales"
280554,"Sales"
280559,"Sales"
280574,"Sales"
280578,"Sales"
280580,"Sales"
280584,"Sales"
280594,"Sales"
280604,"Sales"
280608,"Sales"
280610,"Sales"
280613,"Sales"
280616,"Sales"
280617,"Sales"
280620,"Sales"
280636,"Sales"
280637,"Sales"
280643,"Sales"
280645,"Sales"
280650,"Sales"
280657,"Sales"
280663,"Sales"
280664,"Sales"
280670,"Sales"
280675,"Sales"
280683,"Sales"
280684,"Sales"
280691,"Sales"
280695,"Sales"
280701,"Sales"
280709,"Sales"
280717,"Sales"
280728,"Sales"
280734,"Sales"
280736,"Sales"
280738,"Sales"
280741,"Sales"
280749,"Sales"
280751,"Sales"
280752,"Sales"
280753,"Sales"
280755,"Sales"
280762,"Sales"
280769,"Sales"
280773,"Sales"
280783,"Sales"
280784,"Sales"
280792,"Sales"
280798,"Sales"
280807,"Sales"
280815,"Sales"
280817,"Sales"
280820,"Sales"
280825,"Sales"
280831,"Sales"
280832,"Sales"
280834,"Sales"
280843,"Sales"
280844,"Sales"
280848,"Sales"
280851,"Sales"
280860,"Sales"
280862,"Sales"
280866,"Sales"
280870,"Sales"
280871,"Sales"
280881,"Sales"
280891,"Sales"
280896,"Sales"
280898,"Sales"
280899,"Sales"
280910,"Sales"
280913,"Sales"
280918,"Sales"
280923,"Sales"
280924,"Sales"
280931,"Sales"
280932,"Sales"
280939,"Sales"
280948,"Sales"
280952,"Sales"
280954,"Sales"
280955,"Sales"
280958,"Sales"
280959,"Sales"
280962,"Sales"
280964,"Sales"
280971,"Sales"
280976,"Sales"
280978,"Sales"
280979,"Sales"
280980,"Sales"
280982,"Sales"
280988,"Sales"
280993,"Sales"
280997,"Sales"
280998,"Sales"
281007,"Sales"
281014,"Sales"
281016,"Sales"
281027,"Sales"
281036,"Sales"
281049,"Sales"
281051,"Sales"
281064,"Sales"
281065,"Sales"
281070,"Sales"
281100,"Sales"
281106,"Sales"
281115,"Sales"
281117,"Sales"
281120,"Sales"
281121,"Sales"
281122,"Sales"
281125,"Sales"
281139,"Sales"
281140,"Sales"
281147,"Sales"
281150,"Sales"
281154,"Sales"
281174,"Sales"
281176,"Sales"
281181,"Sales"
281188,"Sales"
281193,"Sales"
281201,"Sales"
281207,"Sales"
281228,"Sales"
281229,"Sales"
281232,"Sales"
281243,"Sales"
281251,"Sales"
281259,"Sales"
281261,"Sales"
281264,"Sales"
281265,"Sales"
281277,"Sales"
281278,"Sales"
281291,"Sales"
281293,"Sales"
281295,"Sales"
281300,"Sales"
281302,"Sales"
281305,"Sales"
281310,"Sales"
281313,"Sales"
281316,"Sales"
281336,"Sales"
281339,"Sales"
281340,"Sales"
281345,"Sales"
281355,"Sales"
281356,"Sales"
281361,"Sales"
281363,"Sales"
281374,"Sales"
281379,"Sales"
281381,"Sales"
281383,"Sales"
281385,"Sales"
281388,"Sales"
281395,"Sales"
281396,"Sales"
281403,"Sales"
281410,"Sales"
281416,"Sales"
281418,"Sales"
281419,"Sales"
281430,"Sales"
281431,"Sales"
281433,"Sales"
281435,"Sales"
281444,"Sales"
281448,"Sales"
281452,"Sales"
281453,"Sales"
281454,"Sales"
281458,"Sales"
281462,"Sales"
281468,"Sales"
281469,"Sales"
281471,"Sales"
281475,"Sales"
281476,"Sales"
281477,"Sales"
281480,"Sales"
281482,"Sales"
281487,"Sales"
281494,"Sales"
281498,"Sales"
281505,"Sales"
281509,"Sales"
281510,"Sales"
281513,"Sales"
281520,"Sales"
281526,"Sales"
281536,"Sales"
281547,"Sales"
281548,"Sales"
281550,"Sales"
281555,"Sales"
281564,"Sales"
281569,"Sales"
281573,"Sales"
281582,"Sales"
281590,"Sales"
281596,"Sales"
281601,"Sales"
281602,"Sales"
281621,"Sales"
281641,"Sales"
281651,"Sales"
281652,"Sales"
281662,"Sales"
281667,"Sales"
281678,"Sales"
281681,"Sales"
281693,"Sales"
281694,"Sales"
281697,"Sales"
281710,"Sales"
281712,"Sales"
281713,"Sales"
281717,"Sales"
281734,"Sales"
281737,"Sales"
281738,"Sales"
281741,"Sales"
281742,"Sales"
281750,"Sales"
281760,"Sales"
281765,"Sales"
281767,"Sales"
281768,"Sales"
281776,"Sales"
281787,"Sales"
281789,"Sales"
281794,"Sales"
281804,"Sales"
281827,"Sales"
281833,"Sales"
281839,"Sales"
281840,"Sales"
281843,"Sales"
281853,"Sales"
281858,"Sales"
281862,"Sales"
281863,"Sales"
281865,"Sales"
281866,"Sales"
281870,"Sales"
281887,"Sales"
281894,"Sales"
281897,"Sales"
281898,"Sales"
281924,"Sales"
281926,"Sales"
281928,"Sales"
281931,"Sales"
281932,"Sales"
281933,"Sales"
281937,"Sales"
281944,"Sales"
281957,"Sales"
281958,"Sales"
281971,"Sales"
281981,"Sales"
281983,"Sales"
281991,"Sales"
281996,"Sales"
281997,"Sales"
282002,"Sales"
282003,"Sales"
282010,"Sales"
282019,"Sales"
282026,"Sales"
282030,"Sales"
282031,"Sales"
282033,"Sales"
282036,"Sales"
282037,"Sales"
282044,"Sales"
282046,"Sales"
282048,"Sales"
282067,"Sales"
282081,"Sales"
282091,"Sales"
282096,"Sales"
282097,"Sales"
282101,"Sales"
282120,"Sales"
282131,"Sales"
282133,"Sales"
282141,"Sales"
282145,"Sales"
282146,"Sales"
282152,"Sales"
282166,"Sales"
282179,"Sales"
282186,"Sales"
282189,"Sales"
282190,"Sales"
282198,"Sales"
282199,"Sales"
282204,"Sales"
282207,"Sales"
282208,"Sales"
282215,"Sales"
282219,"Sales"
282222,"Sales"
282235,"Sales"
282249,"Sales"
282251,"Sales"
282256,"Sales"
282266,"Sales"
282271,"Sales"
282298,"Sales"
282311,"Sales"
282313,"Sales"
282319,"Sales"
282321,"Sales"
282322,"Sales"
282330,"Sales"
282339,"Sales"
282343,"Sales"
282347,"Sales"
282357,"Sales"
282359,"Sales"
282361,"Sales"
282363,"Sales"
282368,"Sales"
282370,"Sales"
282372,"Sales"
282374,"Sales"
282386,"Sales"
282404,"Sales"
282412,"Sales"
282416,"Sales"
282418,"Sales"
282425,"Sales"
282430,"Sales"
282432,"Sales"
282448,"Sales"
282449,"Sales"
282451,"Sales"
282467,"Sales"
282475,"Sales"
282491,"Sales"
282494,"Sales"
282496,"Sales"
282501,"Sales"
282509,"Sales"
282516,"Sales"
282526,"Sales"
282529,"Sales"
282530,"Sales"
282534,"Sales"
282537,"Sales"
282538,"Sales"
282540,"Sales"
282544,"Sales"
282551,"Sales"
282561,"Sales"
282563,"Sales"
282569,"Sales"
282574,"Sales"
282581,"Sales"
282586,"Sales"
282590,"Sales"
282594,"Sales"
282599,"Sales"
282600,"Sales"
282601,"Sales"
282604,"Sales"
282609,"Sales"
282614,"Sales"
282641,"Sales"
282642,"Sales"
282644,"Sales"
282648,"Sales"
282652,"Sales"
282663,"Sales"
282667,"Sales"
282669,"Sales"
282672,"Sales"
282682,"Sales"
282683,"Sales"
282686,"Sales"
282695,"Sales"
282700,"Sales"
282706,"Sales"
282710,"Sales"
